region,province,daire,type,parti,candidat,voix,sieges
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب العدالة والتنمية","الحسن دحمان","1129",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب البيئة والتنمية المستدامة","مصطفى بندحمان","833",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","تحالف فيدرالية اليسار ","جمال الدين ريان","752",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الديمقراطيين الجدد","المفضل العمري","546",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الوحدة والديمقراطية","الهاشمي بوغيث","493",""
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الخضر المغربي","سعيد حمو","324",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب التجمع الوطني للأحرار","نور الدين الازرق","10893","1"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الأصالة والمعاصرة","رشيد العبدي","9768","1"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب التقدم والاشتراكية","محمد عواد","7577","1"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الحركة الشعبية","ادريس السنتيسي","5862","1"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الاستقلال","عبد الكريم حسيني","5428",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب العدالة والتنمية","نبيل شيخي","4354",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد بوصفيحة","2359",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الاتحاد الدستوري","الجيلالي سين","1459",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","تحالف فيدرالية اليسار ","منتصر ساخي","902",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","الحزب الاشتراكي الموحد","منصف حضاري","811",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الوحدة والديمقراطية","رضى عرشي","545",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الحركة الديمقراطية الاجتماعية","يونس لغريب","497",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب البيئة والتنمية المستدامة","يوسف ضماني","244",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الحرية والعدالة الاجتماعية","التهامي المهداوي","139",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الأمل","سناء الحداد","74",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الديمقراطيين الجدد","رشيد عربوش","58",""
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الإنصاف","عزيز قزة","54",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب التجمع الوطني للأحرار","عبد الكريم الزمزامي","15832","1"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الاستقلال","عمر السنتيسي","14090","1"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الأصالة والمعاصرة","محمد بنعطية","10532","1"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب التقدم والاشتراكية","حماني امحزون","4644",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب العدالة والتنمية","يوسف غربي","3616",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الحركة الشعبية","محمد اللحية","2333",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الاتحاد الدستوري","محمد السوهالي","1212",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","الصديق زنيبر","1186",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب جبهة القوى الديمقراطية","يونس حمايدي","1141",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","تحالف فيدرالية اليسار ","محمد الابندوني","561",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","الحزب الاشتراكي الموحد","زكرياء شلواطي","407",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الوحدة والديمقراطية","محمد الارضي","391",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب البيئة والتنمية المستدامة","محمد بنشلحة","334",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية"," حزب النهضة والفضيلة","احمد المنصوري","268",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الإصلاح والتنمية","السعيد  الموتشو","139",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الوسط الاجتماعي","هشام أدفل","56",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الخضر المغربي","احمد لمسوكر","47",""
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","الحزب الديمقراطي الوطني","صباح العبودي","39",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب التجمع الوطني للأحرار","محمد شباك","16146","1"
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الاستقلال","حسان بركاني","6139","1"
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الأصالة والمعاصرة","سعيد الناصري","3713","1"
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب العدالة والتنمية","عبد الصمد حيكر","2999","1"
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","الحزب الاشتراكي الموحد","عبدالله ابعقيل","2162",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","ابراهيم رشيدي","1707",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","تحالف فيدرالية اليسار ","مصطفى  شناوي","1359",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب جبهة القوى الديمقراطية","عبد القادر سعيد","1157",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الاتحاد الدستوري","جواد  شفيل","1059",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب التقدم والاشتراكية","عائشة لبلق","700",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الحركة الشعبية","بدرالدين بوشويرب","602",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الديمقراطيين الجدد","محمد السهب","599",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الوسط الاجتماعي","محمود ابن عبدالجليل","266",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الحرية والعدالة الاجتماعية","ادريس بلمين","247",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الحركة الديمقراطية الاجتماعية","المصطفى ناجيحي","221",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الشورى والاستقلال","ياسين بالبركة","132",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الخضر المغربي","ياسين  تمورت ","112",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","الحزب المغربي الحر","سعاد شهبي","93",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الإصلاح والتنمية","خالد القادري","61",""
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الإنصاف","محسن برا","27",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب التجمع الوطني للأحرار","محمد بودريقة","9957","1"
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الأصالة والمعاصرة","محمد التويمي بن جلون","5326","1"
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الاستقلال","الحسين نصر الله","3335","1"
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب العدالة والتنمية","الفاطمي رميد","2082",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب جبهة القوى الديمقراطية","خالد اولاد نصر","913",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الاتحاد الدستوري","سعيد حسبان","842",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","نجية عبد الكريم","765",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الحركة الشعبية","احمد بنبوجيدة","591",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية"," حزب النهضة والفضيلة","ياسين شهيد","555",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","تحالف فيدرالية اليسار ","الكبيرة شاطر","517",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","الحزب الاشتراكي الموحد","خالد الكمرة","384",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب التقدم والاشتراكية","عمر بوخريص","373",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الوسط الاجتماعي","ياسين مرزاق","297",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الحركة الديمقراطية الاجتماعية","رشيد الطاعي","230",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الوحدة والديمقراطية","عبد المالك دحشور","187",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الشورى والاستقلال","اسماعيل بنيحيى","172",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الأمل","يوسف كمال","164",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب العمل","بوشعيب عبد المغيث","69",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الديمقراطيين الجدد","سمير مؤدب","51",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الحرية والعدالة الاجتماعية","يوسف خدروف","35",""
"الدار البيضاء-سطات","عمالة مقاطعات الفداء مرس السلطان","الفداء - مرس السلطان","محلية","حزب الإصلاح والتنمية","عبد العزيز حليب","6",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب التجمع الوطني للأحرار","حسن بن عمر","11884","1"
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الأصالة والمعاصرة","عادل البيطار","6169","1"
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الاتحاد الدستوري","عبد اللطيف حرشيش","5705","1"
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الاستقلال","رشيد افيلال العلمي الادريسي","3701","1"
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الحركة الشعبية","يوسف لحسينية","3237",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب العدالة والتنمية","حكيمة فصلي","2862",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب التقدم والاشتراكية","محمد بشير بشري","2350",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد المقصود راشدي","2110",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الحركة الديمقراطية الاجتماعية","عبد الرزاق مونفالوطي","1675",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","تحالف فيدرالية اليسار ","عبد السلام العزيز","1093",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","الحزب الاشتراكي الموحد","زهرة  اجرعام","842",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب جبهة القوى الديمقراطية","محمد اشكارمو","409",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الديمقراطيين الجدد","نجبة جلال","394",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب البيئة والتنمية المستدامة","لحسن اصبيح","264",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب العمل","رشيد مسكين","220",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الوسط الاجتماعي","خديجة  مصدق","94",""
"الدار البيضاء-سطات","عمالة مقاطعات عين السبع الحي المحمدي","عين السبع - الحي المحمدي","محلية","حزب الوحدة والديمقراطية","عبد الغني سودري","69",""
